recoP,trueP,recoTheta,trueTheta
1.329706,1.281469,15.510798,14.491242
0.673069,0.674182,26.021235,26.322740
0.427789,0.462154,6.241961,4.999985
1.487083,1.448955,1.855302,2.401185
1.651422,1.518011,10.722144,9.804055
0.898827,0.838533,10.051541,9.522787
0.772520,0.752643,18.779708,18.312985
1.723875,1.613721,1.776080,2.799882
1.197045,1.181797,15.719441,15.835696
1.276618,1.228907,9.496949,10.138981
1.088501,1.093398,9.917007,9.033310
1.608633,1.479559,19.769085,17.634006
2.262653,2.626701,6.817365,6.201342
2.909669,3.168093,8.474773,8.331521
3.957382,2.853914,11.417027,11.408864
1.510920,1.450209,8.527745,8.512624
4.126245,3.543650,9.989205,10.756306
0.753219,0.796070,24.083319,24.423290
1.068397,1.006083,24.248609,24.430945
1.112599,1.100785,25.120154,25.165825
1.716186,1.706710,22.300516,23.382638
0.374615,0.394549,10.188950,9.026608
1.878137,1.732007,15.394030,15.746809
0.515597,0.528455,10.617060,10.767408
0.689999,0.732682,8.064676,9.386258
3.774879,3.494765,8.400669,6.974683
1.018881,1.022808,20.232496,20.397525
1.046652,0.908472,27.542640,22.345516
0.623553,0.615153,20.555489,19.423739
1.028788,1.100989,22.702441,24.025633
0.622328,0.617613,23.845902,24.012285
0.766457,0.777272,18.952092,20.268874
0.699009,0.775122,18.902324,18.925765
1.439233,1.006830,24.424050,24.322469
2.248345,2.158014,8.922511,9.359248
2.783876,2.526409,10.965049,11.542480
0.812839,0.814714,17.489779,18.110393
1.163549,1.128303,5.213234,6.824984
0.850191,0.852421,17.834437,16.222295
0.416247,0.411764,34.123586,34.649992
0.731225,0.766266,24.232414,23.875704
0.803292,0.845063,16.960281,17.652204
1.286257,1.209089,21.098159,21.721380
0.693947,0.607157,55.250993,54.634416
0.660944,0.704706,17.305410,17.007351
0.929796,0.649757,28.892851,27.918830
1.835674,2.032525,18.043918,18.479333
0.670204,0.626300,45.473234,46.534963
1.851237,1.838059,12.931705,13.185808
0.416226,0.437084,18.786369,17.650030
2.259823,2.170714,7.857278,7.968364
0.912085,0.907057,22.125067,20.905162
2.031773,1.950806,12.529708,12.323314
0.276051,0.294142,40.339792,45.675493
0.368133,0.378191,16.355899,14.408016
0.797169,0.821843,23.888635,24.397648
0.652404,0.662408,8.937955,12.679366
1.871416,2.064396,1.333835,3.042467
1.849249,1.858326,4.432526,4.320646
6.029355,4.343943,4.112327,4.317880
1.084791,1.100207,14.908833,13.951002
0.530590,0.553395,26.489697,23.509008
0.777224,0.800272,17.073986,15.925680
0.678510,0.703256,18.820464,18.137587
0.906570,1.142777,17.797737,17.657417
0.611483,0.625954,20.322601,20.180152
2.571988,2.784517,26.285332,25.888295
0.447655,0.465526,42.089164,40.635193
1.044394,1.078286,17.918856,17.532761
0.936557,0.992677,17.359471,16.552774
1.054373,1.116087,13.689029,13.510634
0.946347,0.550688,33.429865,32.037656
0.665811,0.725633,21.492083,18.171498
0.561846,0.557812,27.336450,26.091092
1.571592,1.542820,13.148628,12.755783
2.190940,2.229146,16.853277,18.588726
4.661236,5.142177,5.276409,4.703654
0.824982,0.757108,10.981071,10.383036
0.614713,0.626902,33.450069,34.309129
0.910615,0.875337,23.663942,23.309619
0.652181,0.740431,24.956146,23.734710
0.566672,0.553782,7.201570,7.803284
0.976201,1.061613,10.400908,9.713834
3.041720,2.763821,15.987904,13.828070
1.019940,0.975184,15.054888,14.867375
0.825965,0.806729,22.203225,23.317446
0.433750,0.484894,37.921244,36.259097
1.024961,1.066029,17.955028,16.766008
0.581780,0.630010,41.019869,40.691277
2.195175,2.097296,8.366002,8.402772
0.620825,0.592180,41.025961,40.803562
0.409579,0.411301,38.859479,35.692729
0.923082,0.965169,22.107923,22.748577
0.341253,0.373942,42.081455,37.522593
2.007492,1.938727,15.141500,15.633484
1.549121,1.542894,20.547590,18.932650
3.289598,3.777226,7.966615,8.444618
0.693093,0.687684,8.160268,12.240071
2.507882,2.814530,13.407057,13.291672
22.481680,14.214089,1.603276,1.846632
1.226622,1.242084,10.854366,9.748162
0.804125,0.767685,20.284769,18.392228
0.511835,0.516914,35.174021,35.692091
0.831318,0.829764,24.944852,31.154765
2.219882,1.743077,13.460447,13.331689
0.757892,0.812231,22.122845,21.702585
1.555891,1.524213,4.093569,3.937212
2.848982,2.916088,15.864068,14.826312
1.653504,1.381804,16.023253,15.471301
2.758370,2.495733,16.048448,16.751298
1.285951,1.159235,14.278654,13.866340
0.532396,0.546775,26.376470,25.780655
0.589275,0.596544,15.825142,14.778137
0.466058,0.469902,29.872846,30.016213
1.004804,1.002044,21.072918,20.102138
0.563033,0.707463,19.134151,20.978352
0.801699,0.805542,11.969271,10.362286
0.708612,0.726381,33.704788,33.231705
0.657346,0.676161,21.032362,20.837208
0.398827,0.419331,22.985065,23.465281
0.858304,0.771479,25.385102,26.012585
0.496472,0.537752,13.125157,12.314814
0.637661,0.677813,35.746674,34.810486
0.399850,0.431495,54.674739,53.955065
0.463264,0.450591,46.766441,48.028080
0.374129,0.328408,28.404696,27.042816
0.581331,0.603897,17.638989,19.165487
1.592999,1.451233,20.487560,21.152426
0.612563,0.706984,27.656668,27.577523
0.660490,0.854822,28.887564,29.681167
0.465759,0.460081,24.392918,27.441680
0.627802,0.639835,8.981242,10.145497
1.293655,1.456725,15.468036,16.194535
0.851077,0.860041,2.940780,2.286275
0.502098,0.518646,25.388663,26.685021
0.500724,0.509432,28.720507,30.307910
0.509471,0.465382,57.197967,57.751833
1.185290,0.737263,31.974787,31.678486
0.662652,0.762592,15.798258,15.408278
0.481717,0.490096,29.825487,29.391653
0.375554,0.407549,26.158234,26.243843
0.557104,0.618048,9.718104,8.383915
4.215947,4.532642,4.810516,4.681153
1.958796,1.866955,11.315604,10.863230
0.706190,0.688139,5.588581,4.705528
1.266489,1.218732,31.826440,30.672331
0.616767,0.643887,6.229479,7.306026
2.306750,2.119852,4.376138,4.895250
6.487076,4.886113,4.756087,4.057337
4.203556,3.785797,6.032897,6.524079
0.859077,0.919322,24.226198,23.596037
1.240578,1.236754,8.322489,7.124804
0.667264,0.740395,4.184182,5.544892
7.114926,5.746146,5.986480,6.155491
0.912390,0.878960,26.264186,25.622873
0.361135,0.402659,20.468056,19.113928
0.507676,0.544625,15.585509,15.250147
0.721054,0.736837,28.144189,27.613147
0.639173,0.678566,6.566651,6.894607
0.750461,0.775297,24.054622,23.746433
0.552642,0.581687,25.851508,27.452734
0.657407,0.624943,30.097325,28.340218
1.502713,1.494800,11.524238,10.238408
2.309714,2.359410,6.661825,6.421320
3.066858,3.385620,13.993335,13.852112
0.755968,0.756648,26.914216,26.713790
4.793035,4.393402,9.156394,8.971195
1.550178,1.605016,5.773871,6.447801
1.286096,1.610638,30.677552,30.307551
1.616382,1.678558,3.368192,2.759105
0.578486,0.651452,18.604928,18.515641
0.490245,0.488580,25.462018,21.965576
0.630557,0.643596,16.941106,18.086065
1.412812,1.357461,11.609177,13.273329
0.601985,0.609798,19.878417,16.748928
2.730078,2.641396,12.603198,12.750291
1.182450,1.128253,3.907306,3.440939
3.152522,3.065801,5.959142,6.768947
1.335313,1.375534,5.334726,5.536828
1.106438,1.263318,21.770501,21.437627
0.277029,0.304703,30.898599,32.265909
0.511248,0.460749,43.766222,41.129815
0.687407,0.675758,24.595501,25.095325
1.179704,1.174988,11.630846,10.647582
1.047300,1.065622,7.375493,8.077033
3.091771,3.729023,8.127240,7.575487
0.551989,0.601213,20.803897,20.080833
0.445213,0.455399,37.573565,37.424534
0.635605,0.602246,18.188957,18.892370
1.494026,1.470007,16.540555,16.014243
1.313241,0.964532,30.185251,30.904730
0.684770,0.760920,21.478647,21.252443
3.321774,2.970939,9.530071,10.256932
1.638387,2.281673,11.803316,8.371633
1.648258,1.686205,9.019597,9.217314
0.700981,0.703591,9.290306,9.537803
3.367620,2.697762,11.606258,10.904829
0.611925,0.919753,16.424920,16.204438
0.587113,0.584475,37.416897,37.481996
2.954652,2.842558,13.823626,11.955612
0.690509,0.770487,30.738683,29.157966
0.836493,0.810180,18.894289,15.470469
0.588384,0.576905,22.093808,21.531227
0.530007,0.552649,11.786743,11.837810
1.353907,1.373371,13.313801,13.261737
1.429281,1.447758,9.640880,10.001443
1.071653,1.131015,19.957251,16.113730
0.650274,0.710903,26.374256,26.078059
4.187864,4.931056,13.292652,5.217179
0.483137,0.647781,8.906224,11.607242
0.423111,0.447000,43.610754,42.124027
3.430605,6.400315,4.158547,6.670092
3.432000,2.715081,5.278823,4.986684
2.612533,2.775805,9.070559,9.424751
1.493854,1.432047,18.131771,18.520856
2.531222,2.663839,9.554935,9.874004
2.822172,2.527075,6.628062,7.508227
1.073260,1.088344,8.235495,8.467169
0.674344,0.710293,11.118309,8.554923
0.485717,0.442527,37.821532,39.896201
0.871810,0.857835,9.830094,10.230412
2.241514,2.923732,5.345038,5.567642
0.548865,0.571787,26.810557,25.187187
2.066179,2.412078,9.973718,9.027784
0.879506,0.882217,28.842522,29.214776
0.898237,0.923105,24.563859,21.570238
0.595281,0.625523,22.132809,21.996333
4.343848,3.840491,10.997445,11.428288
0.599563,0.595614,21.622392,15.978665
2.904909,3.014933,3.285153,2.896378
0.611727,0.620516,26.616826,23.205427
0.436097,0.445209,50.103330,50.344774
2.844902,2.211612,13.896390,13.343310
0.567518,0.565124,26.826196,27.151978
0.607329,0.629165,18.264023,18.377329
1.037587,0.943553,28.645327,22.944784
0.680716,0.642728,14.018128,13.585333
12.647513,8.954712,1.777732,2.298569
1.593246,1.616074,12.050332,12.051347
0.910777,0.858853,21.931249,22.310674
0.594206,0.596681,16.717911,17.987127
1.176874,1.045570,23.941785,23.229848
0.527405,0.528766,20.137452,21.081114
1.723734,1.746871,14.703835,11.440260
2.561136,2.365792,8.944657,8.980826
3.111460,2.844967,5.814397,5.357049
0.894240,0.933041,18.645487,18.043289
6.999030,6.221765,4.808153,3.411337
1.318977,1.337244,19.572834,19.320793
1.095783,1.092099,22.032694,22.534845
0.457306,0.485095,25.021547,23.477679
0.792661,0.788755,33.731526,32.586895
3.550963,2.899214,9.911374,8.008542
0.590328,0.603621,36.584533,35.602459
1.448508,1.430986,10.040127,10.046824
2.366903,2.496293,13.631461,13.107730
7.586632,6.183495,5.601192,5.572814
0.638137,0.620668,5.193578,6.886979
0.783084,0.825825,8.036267,7.677031
0.493719,0.503668,36.204073,36.056574
0.863934,0.899340,22.058598,20.224930
1.264916,1.123154,18.097436,17.598709
0.618448,0.669604,15.975029,15.084416
0.649819,0.661873,13.141690,15.313249
0.488664,0.492692,14.453841,17.081022
2.141568,2.263603,6.489663,7.458194
0.655193,0.509164,40.788613,42.698640
5.791527,5.484102,5.160613,5.181831
0.635847,0.651162,28.421297,29.243751
3.153174,3.107653,6.915230,6.604707
0.614001,0.614226,39.449297,39.405714
0.975609,0.989480,21.676240,22.534854
1.833942,2.591793,16.181489,17.394679
5.801438,8.389148,6.934944,6.966522
0.773230,0.812517,21.783950,17.618014
0.571740,0.556844,29.629891,26.618983
0.934221,0.935028,22.172107,21.324073
1.867745,1.824739,11.665369,16.556406
7.739502,15.605724,2.899013,2.791900
3.708739,3.535604,6.111413,5.587143
0.609424,0.630675,28.516726,22.831170
0.568130,0.540930,15.615922,23.409574
1.195090,1.195755,15.599599,15.372054
0.451945,0.477673,43.857015,43.051472
0.658468,0.663768,5.613145,4.709897
0.595815,0.588633,25.131374,24.441842
0.476045,0.508674,10.011978,7.765867
1.914496,1.912790,7.787749,8.025707
14.704727,5.518655,5.686892,5.867853
0.662379,0.676903,16.345272,16.851475
2.627530,1.490985,11.374716,11.446767
4.244537,3.881750,7.417435,7.336497
1.199030,1.139035,15.423014,14.477970
1.949953,2.263014,8.989638,8.527791
2.186757,1.926908,8.917005,9.065120
0.651104,0.661593,35.979264,31.982648
2.201393,2.189125,5.629393,5.435452
0.581077,0.518322,58.428166,51.549221
0.412317,0.571670,40.800160,40.236599
0.574555,0.613297,28.499431,25.909335
0.756780,0.777086,20.807753,20.008646
0.642755,0.669369,21.093576,20.152514
7.707788,6.622285,9.896343,8.779641
1.046384,1.059946,17.711795,17.936086
2.270161,2.118293,15.525286,14.462814
0.783961,0.943234,24.761729,24.686495
3.011894,2.709435,11.214470,11.152084
0.476050,0.505087,25.772692,25.268026
4.208815,3.793168,6.781134,6.194099
1.275633,0.678227,29.964138,28.196707
0.730955,0.641498,23.817765,21.835444
3.247372,3.642181,9.840870,10.145516
0.580626,0.577768,25.178976,26.520827
0.817595,0.835701,15.957710,17.436976
0.689241,0.689583,22.338230,22.827905
0.505566,0.506706,33.056668,33.639713
4.721999,4.669060,0.710518,0.461401
0.988555,1.121546,19.284137,18.358688
1.162802,1.231650,22.705989,23.192362
1.414936,1.398763,5.636351,4.114850
0.705878,0.708581,9.732963,11.323208
0.617626,0.637077,22.459776,23.918555
1.205566,1.033762,16.525530,16.899321
0.721077,0.753282,6.448774,7.019985
2.141965,2.411594,8.414729,8.716274
0.578394,0.626740,45.930211,40.428123
5.385281,4.110202,5.655617,5.147688
0.340219,0.334432,25.286117,21.989211
2.168836,2.092138,6.221701,5.729161
1.839224,1.939473,22.035971,22.001575
1.377661,1.358822,20.624844,19.918403
1.945910,2.090120,8.949597,3.493735
0.422012,0.426785,15.069213,14.796722
0.974874,0.793903,56.175514,56.386229
1.444430,1.408152,3.417301,5.036917
1.317643,1.287624,29.082463,28.632644
0.517056,0.551480,16.462765,17.976530
0.895686,0.701159,26.930741,26.624471
2.564561,2.599539,15.591240,14.744373
0.450728,0.458143,30.052157,32.827190
0.912596,0.933469,14.932123,13.938716
0.604089,0.567892,9.100512,9.666947
0.719079,0.821060,12.691217,13.890843
0.863377,0.870861,18.286316,18.930829
5.522584,4.233395,8.700800,9.162080
2.487565,2.086176,23.791341,24.218890
3.790818,4.639729,2.834554,2.994017
3.785478,2.797192,11.628728,11.203683
0.902076,0.700668,22.780906,22.502351
4.542475,4.358973,1.411946,1.013943
0.474503,0.501178,36.408120,36.222559
0.882565,0.851608,8.022013,7.634169
1.830615,1.556439,6.914464,7.211045
0.593889,0.600481,14.270981,12.664935
1.378281,1.456052,23.659228,24.429393
0.415283,0.426719,15.080781,15.309137
0.168080,0.697247,50.699054,28.662576
1.637819,1.568841,12.061336,11.479039
0.727368,0.719985,29.285723,31.033356
1.615935,1.487531,23.910594,24.222769
1.882926,2.963686,8.680889,7.574581
0.574537,0.591037,13.298414,13.634359
0.607193,0.638729,7.447241,7.453036
0.481450,0.508367,34.894360,29.813387
0.693085,0.710882,23.858807,25.187965
1.272744,1.229169,14.351939,14.816967
1.580015,0.645443,37.632208,18.970590
0.707341,0.712746,15.061631,15.160028
1.002708,1.086734,26.433366,26.480875
4.516359,4.043799,11.352791,10.910586
2.868542,2.604105,7.090275,6.663562
0.631156,1.117946,23.477499,24.573723
0.773998,0.757660,7.007147,8.690771
0.660646,0.691506,27.593917,26.501286
0.340991,0.427736,7.968191,7.089251
0.441914,0.486849,67.135228,66.673587
0.673419,0.691388,23.753615,25.642766
0.400077,0.418433,10.889889,11.409158
0.380562,0.393742,18.518092,20.791577
0.733162,0.744256,18.454331,15.687632
2.493450,1.168639,20.149025,20.463836
0.351049,0.362336,14.324980,14.588395
0.771396,0.781849,24.919552,23.286150
1.634041,1.021945,18.542840,21.118889
0.724393,0.743585,19.793898,19.507742
0.430460,0.427315,31.596674,29.996293
0.596497,0.615224,5.213084,3.885545
0.532884,0.537530,37.486059,37.124841
0.967853,0.997626,30.145493,30.391253
0.792636,0.827757,22.251641,21.792985
1.002578,0.946280,25.496583,24.808912
0.643092,0.654884,29.057174,28.991946
1.346300,1.366540,11.265525,9.914033
1.530280,1.624983,27.685723,21.515486
0.884126,0.898286,17.072998,14.495486
0.649394,0.667170,18.258257,18.497070
0.980562,0.978147,21.155379,20.182875
0.528228,0.540166,45.789655,45.590702
0.794625,0.819547,7.620558,7.759875
0.561514,0.603010,25.379127,24.424421
0.631474,0.635583,29.111973,27.586720
0.553905,0.559333,17.814724,19.128753
0.741759,0.726987,1.659536,2.124583
1.290977,1.297216,27.265649,26.074594
1.312643,1.238787,16.525314,16.524570
0.561121,0.698982,7.262473,6.668475
0.594663,0.612478,33.625827,33.635650
0.838549,0.875583,13.889577,14.779609
0.678001,0.651990,16.342748,15.890569
1.877544,1.919839,6.161603,7.360794
0.816903,0.852505,15.488063,15.124572
0.893547,0.914034,9.386069,9.521404
0.696757,0.696804,17.027515,16.554956
9.144902,7.894078,1.738551,1.954546
0.620621,0.481979,21.916614,20.329532
0.342356,0.403499,39.599422,38.437253
2.499875,2.571149,14.112979,11.259160
0.514320,0.555815,6.676910,7.520396
0.584280,0.758483,31.824342,32.663432
1.666095,0.759490,25.757411,25.801283
4.371652,3.662959,6.568891,6.549009
2.104911,2.131811,4.880259,5.191163
0.649857,0.669265,9.508306,9.699250
1.006058,0.509162,30.110255,30.856536
2.493885,2.568680,18.664182,18.194995
0.683236,0.715807,23.939588,22.322177
0.840792,0.860326,21.046203,19.991342
2.077956,1.936308,8.250906,6.949862
0.878882,0.440635,11.239255,9.377689
4.131382,5.407401,1.001906,2.301037
0.350267,0.356511,15.458916,14.061753
0.997339,1.182314,10.109878,9.881967
0.333172,0.359125,25.503770,23.888787
0.443746,0.440885,14.773102,15.195521
0.520412,0.532440,13.486786,11.547582
0.396151,0.398734,41.564074,37.061976
0.468175,0.909386,40.858813,39.707551
0.965748,1.063277,8.015305,8.297135
0.633729,0.617562,33.973042,33.367689
2.897731,3.053145,5.945870,6.307485
0.463202,0.458060,34.694770,35.398550
0.522889,0.541519,29.467176,28.419633
7.692405,3.574262,9.295149,8.965806
0.768359,0.766226,36.616763,35.442649
1.961491,1.767756,4.432438,4.493573
0.309698,0.315799,9.773523,10.728163
0.372115,0.523910,32.580350,28.145992
8.184858,7.842396,4.425362,4.581890
6.615396,6.708187,7.120314,7.231828
1.599026,1.457800,10.480229,10.302670
1.515430,1.409967,13.365503,13.290572
0.718861,0.741726,23.161150,25.492314
0.491809,0.499060,15.792600,16.258209
4.727119,3.629512,5.912479,4.881664
0.670073,0.696025,35.948181,36.444078
0.704324,0.815342,32.517103,30.062971
0.410042,0.317061,26.726094,31.743626
4.732920,5.211536,4.729281,0.762845
0.565337,0.553257,3.161864,4.063800
0.833437,0.811444,31.718211,31.334109
0.581590,0.595363,11.794582,10.905262
0.780839,0.814689,16.499468,14.280758
0.644222,0.634029,20.043919,20.442961
1.801831,1.992677,14.062273,13.666282
1.384467,1.396147,15.198635,15.833668
0.720565,0.706113,3.043754,2.216732
0.499275,0.507189,31.936007,30.111971
0.609205,0.610769,23.519742,22.341537
1.016471,1.123525,19.542269,20.039175
0.528327,0.614391,16.334651,16.067017
0.452375,0.455358,27.518967,27.687832
1.477840,1.338330,23.938586,22.781744
0.727051,0.760595,26.127680,25.722772
0.839542,0.849562,27.939275,28.191315
2.603878,2.252282,12.754329,13.034569
2.253608,2.627924,9.714158,9.519690
0.830788,0.909712,1.710864,4.608787
2.344621,2.299047,12.118373,11.025784
0.726555,0.720052,13.573508,13.028860
2.526015,2.284039,10.570472,10.406733
2.207274,1.902126,7.137678,8.020593
1.744743,1.574475,19.127002,18.465138
0.720108,0.715104,16.128305,16.310786
0.673759,0.670747,13.125638,13.720683
0.570276,0.419514,37.106645,38.201717
3.357708,3.637378,7.747548,7.887597
0.374538,0.384580,30.720699,35.673930
0.578361,0.392012,26.851725,33.395533
5.114642,4.097193,9.233738,8.783846
0.593024,0.624748,33.935683,33.239033
0.543715,0.581418,6.510057,5.151797
0.606455,0.631423,15.429895,15.286303
0.938621,0.904496,30.531977,30.133046
0.671100,0.674106,13.769939,14.262472
0.502734,0.513521,29.325911,30.958838
0.647513,0.674170,8.586569,7.299955
2.270086,2.078997,18.360727,18.532173
3.117606,2.468758,7.175371,6.705457
1.140374,1.094226,25.737451,22.081175
1.669045,1.439640,11.747625,10.163686
4.157126,4.296267,8.227624,8.619513
0.639365,0.615161,42.570208,41.844715
0.779298,0.835916,23.760940,23.435545
0.635021,0.666072,7.593884,6.385186
3.284071,3.379760,12.693657,11.561835
1.459786,1.315507,18.655973,18.453058
2.670226,2.907265,4.666652,4.459883
2.264578,2.388896,5.190672,5.456717
1.424546,1.439344,14.748291,15.066743
0.612168,0.623240,17.266540,16.988286
0.482667,0.502053,22.494015,21.161860
0.669420,0.708133,22.388791,21.773816
1.410070,1.212488,21.572003,20.211412
0.764385,0.770912,4.782826,6.516741
9.297707,5.811275,6.621787,6.484434
1.931075,1.769201,4.029537,4.436457
0.668580,0.695883,15.765988,16.203238
2.275688,2.216444,10.342312,10.158324
3.584211,3.450921,1.955847,2.187759
0.673056,0.685803,13.709664,14.512967
2.064940,2.117775,7.314105,6.637376
0.478922,0.497628,37.203719,38.958113
0.943652,0.922434,22.554940,23.080093
0.573002,0.635954,20.147468,20.567372
2.169751,1.881261,13.001898,10.878169
3.433286,3.563897,7.252579,7.267496
0.480047,0.493538,22.666479,22.823705
0.868753,0.831121,14.378244,13.895821
0.473643,0.474375,3.686315,3.086418
1.183411,1.129768,28.649658,28.839846
0.745686,0.749377,27.458475,29.208394
0.450675,0.448454,33.508250,34.822724
0.821348,0.862656,14.843652,13.542916
2.042196,1.842425,4.443868,4.048930
1.661783,1.604926,15.180543,14.879842
0.646565,0.632064,19.681662,20.064445
1.332089,1.317211,22.876262,22.639027
0.907488,0.890758,11.844433,13.451700
1.051501,1.005420,13.630287,14.123200
1.311880,1.294401,29.440541,29.179660
0.436117,0.439571,30.192463,29.890620
0.525378,0.535242,25.300449,26.445093
0.704004,0.679472,28.536741,28.950135
1.331418,1.533978,21.174873,21.771468
0.709942,0.708632,15.203792,13.962584
0.316236,0.328862,31.699154,28.960618
0.573239,0.629016,13.861437,12.053898
1.556164,1.594198,13.971456,13.578396
0.647376,0.575517,40.463388,41.420675
0.645400,0.665086,13.215568,12.836164
0.568983,0.573481,18.875698,15.828561
0.630343,0.651733,20.642550,20.652186
0.486271,0.518666,29.509732,30.314852
0.647008,0.633896,43.240081,41.905607
1.079044,1.109866,32.700412,31.320677
0.637997,0.667956,27.988981,28.006848
3.491888,3.676075,5.154991,4.350101
1.824058,1.760767,5.692886,5.458154
0.605209,0.633867,5.818677,7.801498
1.554203,1.476900,22.052504,22.020638
0.658331,0.685214,26.573604,26.967146
0.679576,0.654409,12.732375,12.140298
0.457892,0.460109,23.668519,24.637060
0.469861,0.470709,29.031393,26.651290
1.760149,2.237191,23.144726,20.865119
3.617500,4.289999,5.166153,4.642749
0.964633,0.937132,17.131886,20.693396
0.601066,0.598786,11.830599,13.603974
1.774517,1.429982,27.940718,27.185282
0.494700,0.538728,40.647494,39.793574
8.518020,1.804613,4.484584,6.379195
0.806236,0.823507,18.463811,17.636250
1.957224,2.108561,6.740987,7.070410
1.319174,1.291943,9.847401,10.479422
0.457813,0.465534,13.178185,9.820327
0.599691,0.640111,38.250942,36.596049
0.600555,0.617590,25.631724,25.435370
1.442268,1.398850,13.369374,13.737174
1.169739,1.139867,20.756654,22.407540
0.577719,0.606939,47.437992,42.558878
0.793071,0.819141,20.452326,20.809377
0.504780,0.541355,31.829322,32.586222
0.591222,0.624496,27.376373,28.882304
0.472103,0.495281,29.063516,29.761898
1.264629,1.230500,8.024875,10.364241
3.936497,3.880311,2.957375,2.808956
0.803984,0.709863,32.947940,31.758222
0.623419,0.567697,19.847721,19.932232
0.392900,0.403874,23.121377,25.231567
0.624770,0.649016,46.697934,46.669386
0.675145,0.703220,43.312153,44.792388
2.439777,2.655947,13.317923,13.350781
11.517663,5.789520,5.798903,5.837342
0.835685,0.779015,34.760976,33.844960
1.029456,0.982674,16.155292,15.442444
0.612361,0.675689,41.395731,32.458373
0.532829,0.577904,6.834777,8.090123
0.573116,0.579148,16.786998,16.397820
0.776044,0.833064,27.376106,27.457786
1.048980,0.929721,25.733943,27.609507
0.581083,0.607803,29.205083,15.829537
0.644538,0.661871,12.020393,13.324163
1.040063,1.068352,11.551369,11.205371
0.777737,0.792888,13.211220,12.901378
0.728658,0.735487,11.778431,9.872311
0.431730,0.444242,36.220352,34.343049
0.991115,1.053649,18.160851,18.868497
0.804414,0.841366,39.337934,39.454800
0.586281,0.609674,18.169023,17.248651
1.596076,1.803391,9.792818,9.913061
0.611701,0.624268,20.881873,20.009634
0.547632,0.575746,38.171611,32.299657
0.449099,0.430613,24.356335,10.308969
0.632015,0.670569,12.231337,12.016112
1.537884,0.746272,19.288067,20.891088
1.688032,1.833243,1.226209,0.853863
0.909272,0.567274,16.017808,17.365502
0.620096,0.619765,32.764133,25.519406
0.485724,0.496696,29.783885,28.227243
3.976504,3.799466,1.828741,1.737537
0.876103,0.934859,30.408739,28.058012
0.639359,0.744800,27.054118,27.701742
6.717638,3.877840,4.364755,4.599683
2.831134,2.463437,12.046717,12.631590
0.705983,0.719666,24.536792,23.931457
0.397445,0.404253,35.260027,35.482388
0.562164,0.569154,12.788748,10.802759
1.501878,1.591555,7.994116,9.272922
0.418872,0.425203,23.858359,23.691104
1.313666,1.252244,15.314943,15.674504
0.558403,0.590750,3.214306,5.204131
1.683260,1.597290,7.705228,6.884757
0.491524,0.476239,15.840501,13.258879
4.071558,3.468639,4.143355,4.202396
0.597726,0.379732,64.979363,63.019445
0.440598,0.480427,17.266920,18.860977
0.708741,0.713875,15.108543,15.150492
0.593203,0.609206,28.484333,26.171307
3.004105,3.280449,3.590796,4.335625
0.871499,0.710341,25.633263,24.340240
0.793293,0.842418,23.544820,22.962657
0.884050,0.621326,3.099078,4.476759
0.727829,0.769421,13.085696,15.115879
5.513417,5.293817,4.703030,4.924656
1.114739,0.657766,51.656817,47.897851
0.326905,0.366924,22.126082,20.106986
4.614211,3.230876,11.702923,11.042414
1.546232,1.489593,8.685209,8.181173
1.333100,1.109543,31.693278,18.005532
1.505464,1.477848,9.789745,9.227116
1.214122,0.578440,23.570856,21.020503
2.598258,3.287453,11.877747,11.004729
3.386635,3.834846,6.260591,6.461198
0.506291,0.443572,22.136045,35.980647
1.501510,1.481326,12.965402,12.930423
0.373738,0.392290,20.452893,17.020610
1.029393,0.984075,6.201595,5.352072
2.232635,1.639250,6.717146,6.407564
1.932762,2.075170,28.422345,28.314272
0.641307,0.651272,22.819162,22.152299
0.576082,0.593768,13.089406,13.021177
0.703995,0.696748,8.626642,10.140998
0.600993,0.608063,4.171619,6.324620
2.387297,2.271100,8.483088,7.035811
0.640932,0.660393,23.793059,25.068966
0.511977,0.525893,25.467729,25.031864
12.133767,9.005128,7.996203,6.933558
5.107091,4.657799,5.893053,6.332521
3.647802,2.064468,11.375772,10.459143
1.086922,1.084521,15.308658,12.491366
0.425150,0.424018,34.000650,30.575987
1.206949,1.138850,21.181273,20.712832
0.315569,0.317885,21.793049,23.626485
2.632890,2.322438,27.255054,13.981142
1.752710,1.726872,18.936355,18.514662
1.931494,1.730618,17.483142,18.149266
1.299206,0.885924,23.473813,22.803069
1.744453,1.658727,11.990972,11.922199
0.440247,0.466070,54.622694,52.247191
0.741374,0.736067,32.446121,32.367270
0.654059,0.645158,8.265339,7.655271
0.521825,0.527201,17.056658,16.585205
0.565436,0.576519,46.552573,46.508608
0.941796,0.947953,9.218359,10.569634
0.600539,0.608290,16.623340,17.409717
0.683190,0.684178,37.564603,36.542059
0.587670,0.584902,17.225659,18.235778
0.453178,0.465070,24.352053,21.810658
0.617551,0.617240,38.758049,39.370604
1.195402,1.738593,8.634175,8.914448
0.895799,1.025557,22.956248,24.782398
0.684302,0.653649,17.760124,17.796866
0.671808,0.657628,16.889344,16.656197
1.972935,1.961571,9.859774,9.605456
1.052690,0.865860,12.662240,35.652778
0.548615,0.558294,6.527564,5.613180
0.674415,0.660772,40.205544,40.111676
0.927779,0.933801,13.496886,13.574439
1.178962,1.096962,13.879985,13.824726
